file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_11.cpp,289,49,77,140,21,71,0,5.8979591836734695,1.5714285714285714,2.857142857142857
test_434.cpp,65,7,6,27,11,8,0,9.285714285714286,0.8571428571428571,3.857142857142857
test_84.cpp,292,48,66,173,21,4,0,6.083333333333333,1.375,3.6041666666666665
test_954.cpp,99,13,13,58,14,5,0,7.615384615384615,1.0,4.461538461538462
test_107.cpp,116,17,16,90,13,24,0,6.823529411764706,0.9411764705882353,5.294117647058823
test_898.cpp,167,20,22,52,24,3,0,8.35,1.1,2.6
test_159.cpp,249,19,21,150,24,5,0,13.105263157894736,1.105263157894737,7.894736842105263
test_161.cpp,241,20,36,166,40,43,0,12.05,1.8,8.3
test_625.cpp,249,26,32,146,24,44,0,9.576923076923077,1.2307692307692308,5.615384615384615
test_403.cpp,339,51,89,171,25,4,0,6.647058823529412,1.7450980392156863,3.3529411764705883
test_68.cpp,117,16,27,29,4,12,0,7.3125,1.6875,1.8125
test_165.cpp,236,21,36,118,24,61,0,11.238095238095237,1.7142857142857142,5.619047619047619
test_238.cpp,157,24,30,91,13,10,0,6.541666666666667,1.25,3.7916666666666665
test_246.cpp,114,10,15,53,17,14,0,11.4,1.5,5.3
test_414.cpp,334,51,101,143,19,3,0,6.549019607843137,1.9803921568627452,2.803921568627451
test_417.cpp,362,40,88,155,24,3,0,9.05,2.2,3.875
test_62.cpp,71,10,10,3,5,4,0,7.1,1.0,0.3
test_972.cpp,207,24,27,68,15,4,0,8.625,1.125,2.8333333333333335
test_584.cpp,82,22,22,53,8,1,0,3.727272727272727,1.0,2.409090909090909
test_318.cpp,111,20,22,69,15,3,0,5.55,1.1,3.45
test_330.cpp,126,20,23,23,6,3,0,6.3,1.15,1.15
test_1059.cpp,335,37,61,187,24,5,0,9.054054054054054,1.6486486486486487,5.054054054054054
test_1069.cpp,109,11,10,35,11,18,0,9.909090909090908,0.9090909090909091,3.1818181818181817
test_257.cpp,177,33,39,60,14,4,0,5.363636363636363,1.1818181818181819,1.8181818181818181
test_109.cpp,82,12,15,24,11,10,0,6.833333333333333,1.25,2.0
