file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_281.cpp,32,4,4,13,9,2,1,8.0,1.0,3.25
test_140.cpp,38,8,3,8,6,2,0,4.75,0.375,1.0
test_296.cpp,38,6,6,14,8,3,0,6.333333333333333,1.0,2.3333333333333335
test_370.cpp,34,6,6,12,8,2,0,5.666666666666667,1.0,2.0
test_855.cpp,43,8,8,22,10,12,0,5.375,1.0,2.75
test_926.cpp,53,6,8,31,16,3,0,8.833333333333334,1.3333333333333333,5.166666666666667
test_97.cpp,28,3,3,5,3,3,0,9.333333333333334,1.0,1.6666666666666667
test_803.cpp,40,3,6,28,12,8,7,13.333333333333334,2.0,9.333333333333334
test_912.cpp,80,5,12,61,14,4,34,16.0,2.4,12.2
test_701.cpp,47,10,13,42,13,9,0,4.7,1.3,4.2
test_755.cpp,27,3,6,11,9,1,0,9.0,2.0,3.6666666666666665
test_796.cpp,46,3,4,31,15,9,4,15.333333333333334,1.3333333333333333,10.333333333333334
test_52.cpp,41,8,8,15,9,1,0,5.125,1.0,1.875
test_288.cpp,20,1,1,7,7,1,0,20.0,1.0,7.0
test_204.cpp,56,7,8,25,7,9,0,8.0,1.1428571428571428,3.5714285714285716
test_112.cpp,47,7,8,28,19,4,0,6.714285714285714,1.1428571428571428,4.0
test_939.cpp,43,6,6,22,12,3,0,7.166666666666667,1.0,3.6666666666666665
test_624.cpp,49,9,9,25,10,4,0,5.444444444444445,1.0,2.7777777777777777
test_865.cpp,44,5,3,15,8,4,3,8.8,0.6,3.0
test_390.cpp,25,2,4,13,12,2,2,12.5,2.0,6.5
test_400.cpp,43,7,4,15,12,8,0,6.142857142857143,0.5714285714285714,2.142857142857143
test_958.cpp,42,5,8,32,15,2,8,8.4,1.6,6.4
test_931.cpp,53,6,9,24,11,7,7,8.833333333333334,1.5,4.0
test_511.cpp,48,2,6,32,20,7,8,24.0,3.0,16.0
test_949.cpp,35,3,3,9,6,4,4,11.666666666666666,1.0,3.0
test_652.cpp,67,9,12,20,13,3,0,7.444444444444445,1.3333333333333333,2.2222222222222223
test_412.cpp,65,14,19,27,12,1,0,4.642857142857143,1.3571428571428572,1.9285714285714286
test_546.cpp,57,6,7,40,17,11,7,9.5,1.1666666666666667,6.666666666666667
test_1107.cpp,69,7,15,40,13,2,0,9.857142857142858,2.142857142857143,5.714285714285714
test_344.cpp,36,7,11,30,6,2,0,5.142857142857143,1.5714285714285714,4.285714285714286
test_501.cpp,33,3,3,12,9,7,4,11.0,1.0,4.0
test_299.cpp,55,12,13,25,23,8,0,4.583333333333333,1.0833333333333333,2.0833333333333335
test_566.cpp,49,2,2,54,16,3,0,24.5,1.0,27.0
test_402.cpp,33,3,3,11,6,6,3,11.0,1.0,3.6666666666666665
test_105.cpp,31,4,5,11,5,3,0,7.75,1.25,2.75
test_532.cpp,32,4,4,15,12,4,1,8.0,1.0,3.75
test_1090.cpp,56,5,10,38,13,24,6,11.2,2.0,7.6
test_576.cpp,45,5,5,23,8,3,1,9.0,1.0,4.6
test_209.cpp,46,7,7,29,10,1,0,6.571428571428571,1.0,4.142857142857143
test_896.cpp,38,4,4,19,8,5,4,9.5,1.0,4.75
test_389.cpp,24,4,4,9,8,1,0,6.0,1.0,2.25
test_977.cpp,42,4,7,27,18,5,4,10.5,1.75,6.75
test_715.cpp,104,30,30,58,40,3,0,3.466666666666667,1.0,1.9333333333333333
test_409.cpp,70,13,20,37,12,2,0,5.384615384615385,1.5384615384615385,2.8461538461538463
test_495.cpp,34,3,3,13,8,6,4,11.333333333333334,1.0,4.333333333333333
test_515.cpp,84,6,9,56,20,9,9,14.0,1.5,9.333333333333334
test_234.cpp,30,5,5,13,10,2,0,6.0,1.0,2.6
test_25.cpp,60,11,13,32,15,2,0,5.454545454545454,1.1818181818181819,2.909090909090909
test_427.cpp,31,1,1,8,9,2,1,31.0,1.0,8.0
test_753.cpp,46,5,8,13,11,9,0,9.2,1.6,2.6
test_789.cpp,46,4,7,24,11,10,7,11.5,1.75,6.0
test_309.cpp,86,6,48,1,3,4,0,14.333333333333334,8.0,0.16666666666666666
test_928.cpp,49,5,10,38,12,3,8,9.8,2.0,7.6
test_480.cpp,31,5,5,12,6,3,0,6.2,1.0,2.4
test_362.cpp,69,9,4,10,5,1,0,7.666666666666667,0.4444444444444444,1.1111111111111112
test_372.cpp,35,4,4,15,9,8,0,8.75,1.0,3.75
test_31.cpp,34,4,8,7,6,2,0,8.5,2.0,1.75
test_1102.cpp,63,7,4,28,24,6,1,9.0,0.5714285714285714,4.0
