file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_931.cpp,39,6,7,13,14,1,0,6.5,1.1666666666666667,2.1666666666666665
test_511.cpp,25,5,5,12,13,2,0,5.0,1.0,2.4
test_2000.cpp,40,5,10,7,4,3,0,8.0,2.0,1.4
test_2189.cpp,49,5,0,14,12,3,1,9.8,0.0,2.8
test_1267.cpp,43,6,7,20,15,1,0,7.166666666666667,1.1666666666666667,3.3333333333333335
test_949.cpp,47,9,9,19,18,3,0,5.222222222222222,1.0,2.111111111111111
test_1284.cpp,38,5,5,14,8,4,0,7.6,1.0,2.8
test_210.cpp,53,5,12,36,11,3,10,10.6,2.4,7.2
test_1543.cpp,33,5,5,17,8,2,0,6.6,1.0,3.4
test_2098.cpp,33,6,6,21,12,8,0,5.5,1.0,3.5
test_2740.cpp,69,9,15,32,15,3,1,7.666666666666667,1.6666666666666667,3.5555555555555554
test_2555.cpp,75,5,20,52,16,8,12,15.0,4.0,10.4
